股票代码,报告期,净资产收益率,净利润,营业总收入同比增长率,净利润同比增长率
002475,2014-09-30,12.29,4.31亿,67.53,95.58
002475,2014-12-31,20.3,6.30亿,58.9,85.43
002475,2015-03-31,3.27,1.53亿,33.57,69.11
002475,2015-06-30,8.04,3.81亿,38.0,60.33
002475,2015-09-30,13.38,6.53亿,36.55,51.58
002475,2015-12-31,21.02,10.79亿,38.97,71.18
002475,2016-03-31,3.54,1.99亿,15.77,30.6
002475,2016-06-30,7.0,4.01亿,7.42,5.11
002475,2016-09-30,11.6,6.81亿,20.49,4.3
002475,2016-12-31,16.09,11.57亿,35.73,7.23
002475,2017-03-31,2.64,3.01亿,87.57,51.17
002475,2017-06-30,5.88,6.82亿,74.37,70.07
002475,2017-09-30,9.31,10.82亿,65.14,58.98
002475,2017-12-31,14.09,16.91亿,65.86,46.18
002475,2018-03-31,2.54,3.33亿,37.41,10.51
002475,2018-06-30,6.19,8.26亿,45.12,21.11
002475,2018-09-30,12.04,16.57亿,59.23,53.12
002475,2018-12-31,17.95,27.23亿,57.06,61.05
002475,2019-03-31,3.63,6.16亿,66.9,85.04
002475,2019-06-30,9.24,15.02亿,78.29,81.82
002475,2019-09-30,17.04,28.88亿,70.96,74.26
002475,2019-12-31,26.55,47.14亿,74.38,73.13
002475,2020-03-31,4.72,9.82亿,83.1,59.4
002475,2020-06-30,11.77,25.38亿,70.01,69.01
002475,2020-09-30,20.67,46.80亿,57.33,62.06
002475,2020-12-31,30.29,72.25亿,47.96,53.28
002475,2021-03-31,4.69,13.50亿,27.29,37.44
002475,2021-06-30,10.38,30.89亿,32.08,21.73
002475,2021-09-30,15.3,46.90亿,36.09,0.21
002475,2021-12-31,22.35,70.71亿,66.43,2.14
002475,2022-03-31,4.95,18.03亿,97.91,33.63
002475,2022-06-30,10.09,37.84亿,70.23,22.49
002475,2022-09-30,16.56,64.00亿,79.3,36.48
002475,2022-12-31,23.0,91.63亿,39.03,29.6
002475,2023-03-31,4.34,20.18亿,20.05,11.9
002475,2023-06-30,9.12,43.56亿,19.53,15.11
002475,2023-09-30,15.05,73.74亿,7.31,15.22
002475,2023-12-31,21.61,109.53亿,8.35,19.53
002475,2024-03-31,4.29,24.71亿,4.93,22.45
002475,2024-06-30,9.11,53.96亿,5.74,23.89
002475,2024-09-30,14.98,90.75亿,13.67,23.06
002475,2024-12-31,21.34,133.66亿,15.91,22.03
002475,2025-03-31,4.29,30.44亿,17.9,23.17
002475,2025-06-30,9.13,66.44亿,20.18,23.13
002475,2025-09-30,15.24,115.18亿,24.69,26.92
600025,2013-12-31,14.76,34.04亿,31.94,40.12
600025,2014-12-31,15.73,45.54亿,14.94,33.77
600025,2015-12-31,7.53,22.87亿,16.96,49.77
600025,2016-09-30,2.34,7.89亿,16.85,73.44
600025,2016-12-31,1.49,5.08亿,10.87,77.78
600025,2017-03-31,2.36,8.01亿,13.91,59.0
600025,2017-06-30,4.42,15.18亿,12.64,88.62
600025,2017-09-30,4.7,16.14亿,3.61,104.47
600025,2017-12-31,6.31,21.89亿,11.21,330.75
600025,2018-03-31,1.0,3.39亿,9.63,57.69
600025,2018-06-30,2.23,8.67亿,0.17,42.89
600025,2018-09-30,5.58,22.45亿,24.24,39.09
600025,2018-12-31,13.87,58.03亿,20.78,165.1
600025,2019-03-31,1.8,8.04亿,49.65,137.34
600025,2019-06-30,6.56,28.16亿,63.66,224.77
600025,2019-09-30,10.48,48.65亿,44.21,116.71
600025,2019-12-31,11.64,55.45亿,34.06,4.45
600025,2020-03-31,0.1,-5374.48万,30.08,106.68
600025,2020-06-30,2.56,13.88亿,23.78,50.72
600025,2020-09-30,7.75,43.47亿,9.74,10.65
600025,2020-12-31,8.47,48.35亿,7.44,12.8
600025,2021-06-30,4.28,26.94亿,22.14,94.11
600025,2021-09-30,7.73,48.62亿,5.41,11.85
600025,2021-12-31,9.29,62.83亿,4.93,29.95
600025,2022-03-31,1.15,7.42亿,2.72,23.4
600025,2022-06-30,5.81,38.42亿,12.91,42.64
600025,2022-09-30,8.88,63.72亿,8.16,31.05
600025,2022-12-31,10.59,72.34亿,6.83,15.15
600025,2023-03-31,1.18,9.09亿,5.31,22.46
600025,2023-06-30,4.28,34.04亿,16.2,11.4
600025,2023-09-30,8.6,67.04亿,2.85,5.21
600025,2023-12-31,10.5,76.38亿,0.51,5.58
600025,2024-03-31,1.57,10.65亿,3.58,17.25
600025,2024-06-30,5.97,41.69亿,13.1,22.47
600025,2024-09-30,9.86,72.26亿,7.05,7.78
600025,2024-12-31,11.85,82.97亿,6.05,8.63
600025,2025-03-31,2.03,15.08亿,21.84,41.56
600025,2025-06-30,7.22,46.09亿,9.08,10.54
600025,2025-09-30,11.62,75.39亿,6.3,4.34
603195,2019-03-31,11.68,4.03亿,8.55,25.43
603195,2019-09-30,42.5,17.53亿,14.85,58.53
603195,2020-03-31,2.14,1.70亿,37.96,57.68
603195,2020-06-30,9.46,8.04亿,17.35,24.62
603195,2020-09-30,18.91,15.99亿,5.1,8.77
603195,2020-12-31,26.87,23.13亿,0.11,0.42
603195,2021-03-31,6.41,6.07亿,86.57,256.17
603195,2021-06-30,14.7,14.21亿,41.65,76.85
603195,2021-09-30,22.73,22.06亿,26.1,37.98
603195,2021-12-31,28.28,27.80亿,23.22,20.18
603195,2022-03-31,5.79,6.41亿,19.58,5.68
603195,2022-06-30,13.43,15.08亿,17.5,6.08
603195,2022-09-30,21.06,23.61亿,16.22,7.03
603195,2022-12-31,27.88,31.89亿,13.7,14.69
603195,2023-03-31,5.76,7.36亿,8.31,14.74
603195,2023-06-30,14.02,18.22亿,11.03,20.83
603195,2023-09-30,21.68,28.13亿,10.81,19.13
603195,2023-12-31,29.2,38.70亿,11.46,21.37
603195,2024-03-31,6.22,9.29亿,14.06,26.27
603195,2024-06-30,14.36,22.39亿,10.45,22.88
603195,2024-09-30,21.55,32.63亿,8.58,16.0
603195,2024-12-31,28.64,42.72亿,7.24,10.39
603195,2025-03-31,5.95,9.75亿,3.14,4.91
603195,2025-06-30,12.19,20.60亿,2.6,8.0
603195,2025-09-30,18.26,29.79亿,3.22,8.72
601838,2011-12-31,24.31,24.04亿,35.88,47.91
601838,2012-12-31,21.44,25.42亿,13.22,5.72
601838,2013-12-31,21.08,29.75亿,25.74,17.06
601838,2014-12-31,21.32,35.48亿,29.19,19.26
601838,2015-12-31,14.69,28.16亿,1.89,20.63
601838,2016-12-31,12.24,25.77亿,3.89,8.48
601838,2017-09-30,12.34,28.10亿,2.29,27.41
601838,2017-12-31,16.83,39.09亿,11.99,51.64
601838,2018-03-31,3.81,10.32亿,23.59,20.45
601838,2018-06-30,7.56,21.23亿,31.89,28.49
601838,2018-09-30,11.91,33.96亿,28.59,20.85
601838,2018-12-31,16.04,46.49亿,20.05,18.95
601838,2019-03-31,3.98,12.67亿,16.89,22.78
601838,2019-06-30,7.72,25.05亿,12.41,17.98
601838,2019-09-30,12.23,40.07亿,10.5,18.01
601838,2019-12-31,16.63,55.51亿,9.79,19.4
601838,2020-03-31,3.89,14.14亿,14.13,11.6
601838,2020-06-30,7.45,27.53亿,11.57,9.91
601838,2020-09-30,11.32,42.00亿,12.06,4.81
601838,2020-12-31,15.94,60.25亿,14.73,8.53
601838,2021-03-31,4.09,16.69亿,19.93,18.1
601838,2021-06-30,8.18,33.89亿,25.34,23.11
601838,2021-09-30,12.25,51.31亿,26.01,22.15
601838,2021-12-31,17.6,78.31亿,22.54,29.98
601838,2022-03-31,4.58,21.51亿,17.65,28.83
601838,2022-06-30,9.29,44.57亿,17.02,31.52
601838,2022-09-30,13.88,67.52亿,16.07,31.6
601838,2022-12-31,19.48,100.42亿,13.14,28.24
601838,2023-03-31,4.46,25.27亿,9.71,17.5
601838,2023-06-30,9.54,55.76亿,11.16,25.1
601838,2023-09-30,13.75,81.57亿,9.55,20.81
601838,2023-12-31,18.78,116.71亿,7.22,16.22
601838,2024-03-31,4.26,28.51亿,6.27,12.83
601838,2024-06-30,9.02,61.67亿,4.28,10.6
601838,2024-09-30,13.16,90.38亿,3.23,10.81
601838,2024-12-31,17.81,128.58亿,5.9,10.17
601838,2025-03-31,3.7,30.12亿,3.17,5.64
601838,2025-06-30,7.94,66.17亿,5.91,7.29
601838,2025-09-30,11.4,94.93亿,3.01,5.03
601788,2008-12-31,13.3,13.68亿,62.43,70.82
601788,2009-06-30,10.93,12.19亿,16.59,19.18
601788,2009-09-30,0.0,18.56亿,39.58,44.59
601788,2009-12-31,18.74,28.27亿,58.51,106.7
601788,2010-03-31,1.52,3.43亿,27.23,42.55
601788,2010-06-30,3.68,8.29亿,22.13,31.97
601788,2010-09-30,6.21,13.91亿,18.59,25.08
601788,2010-12-31,9.76,22.00亿,9.65,22.17
601788,2011-03-31,2.45,5.63亿,59.75,64.24
601788,2011-06-30,4.9,11.30亿,36.02,36.3
601788,2011-09-30,6.07,13.75亿,9.17,1.13
601788,2011-12-31,6.85,15.44亿,10.99,29.8
601788,2012-03-31,1.55,3.41亿,27.7,39.53
601788,2012-06-30,3.75,8.29亿,20.28,26.62
601788,2012-09-30,4.36,9.59亿,19.26,30.26
601788,2012-12-31,4.56,10.03亿,18.82,35.06
601788,2013-03-31,2.37,5.37亿,41.84,57.66
601788,2013-06-30,3.59,8.11亿,13.24,2.22
601788,2013-09-30,2.29,5.10亿,4.41,46.82
601788,2013-12-31,0.93,2.06亿,10.07,79.48
601788,2014-03-31,1.0,2.30亿,33.51,57.18
601788,2014-06-30,1.66,3.81亿,19.66,53.01
601788,2014-09-30,3.84,8.99亿,16.59,76.23
601788,2015-12-31,23.67,76.47亿,151.02,269.7
601788,2016-03-31,1.5,5.97亿,42.17,60.55
601788,2016-06-30,3.8,15.15亿,57.43,68.95
601788,2016-09-30,6.06,23.86亿,47.8,60.23
601788,2016-12-31,7.29,30.13亿,44.7,60.6
601788,2017-03-31,1.25,5.87亿,6.14,1.59
601788,2017-06-30,2.6,12.37亿,2.12,18.3
601788,2017-09-30,4.73,22.70亿,3.52,4.89
601788,2017-12-31,6.26,30.16亿,7.35,0.11
601788,2018-03-31,1.49,7.31亿,20.85,24.56
601788,2018-06-30,1.98,9.69亿,3.71,21.71
601788,2018-09-30,2.42,11.77亿,12.35,48.15
601788,2018-12-31,0.21,1.03亿,21.61,96.57
601788,2019-03-31,2.75,13.17亿,46.49,80.09
601788,2019-06-30,3.35,16.09亿,42.45,66.09
601788,2019-09-30,4.7,22.67亿,44.52,92.66
601788,2019-12-31,1.2,5.68亿,30.41,449.68
601788,2020-03-31,2.3,11.04亿,17.62,16.2
601788,2020-06-30,4.44,21.52亿,7.75,33.74
601788,2020-09-30,6.76,33.10亿,26.25,46.0
601788,2020-12-31,4.74,23.34亿,57.76,310.97
601788,2021-03-31,1.33,6.97亿,18.06,36.88
601788,2021-06-30,4.29,22.62亿,26.66,5.13
601788,2021-09-30,6.1,32.57亿,15.32,1.6
601788,2021-12-31,6.43,34.84亿,5.3,49.28
601788,2022-03-31,1.11,6.66亿,34.45,4.39
601788,2022-06-30,3.61,21.08亿,32.83,6.84
601788,2022-09-30,5.82,34.06亿,27.48,4.57
601788,2022-12-31,5.27,31.89亿,35.48,8.47
601788,2023-03-31,1.57,9.58亿,26.09,43.79
601788,2023-06-30,3.94,23.92亿,15.01,13.5
601788,2023-09-30,7.21,43.58亿,13.09,27.95
601788,2023-12-31,6.91,42.71亿,6.94,33.93
601788,2024-03-31,1.01,6.82亿,19.85,28.75
601788,2024-06-30,2.06,13.91亿,32.29,41.87
601788,2024-09-30,2.93,19.90亿,17.39,54.33
601788,2024-12-31,4.58,30.58亿,4.32,28.39
601788,2025-03-31,1.22,8.19亿,13.64,20.05
601788,2025-06-30,2.5,16.83亿,22.49,21.03
601788,2025-09-30,4.0,26.78亿,27.83,34.55
601766,2007-12-31,21.79,8.07亿,16.45,53.02
601766,2008-12-31,15.41,13.84亿,30.54,71.45
601766,2009-03-31,0.0,1.93亿,9.66,47.53
601766,2009-06-30,3.83,6.26亿,23.98,22.58
601766,2009-09-30,0.0,10.40亿,19.95,1.97
601766,2009-12-31,10.05,16.78亿,29.7,21.23
601766,2010-03-31,2.03,3.56亿,68.77,84.55
601766,2010-06-30,6.19,11.05亿,51.2,76.37
601766,2010-09-30,10.06,18.09亿,46.78,73.99
601766,2010-12-31,13.84,25.26亿,39.91,50.54
601766,2011-03-31,4.8,9.46亿,61.61,165.7
601766,2011-06-30,10.2,20.45亿,42.39,85.08
601766,2011-09-30,13.83,28.17亿,35.57,55.71
601766,2011-12-31,16.96,38.64亿,23.92,52.96
601766,2012-03-31,3.9,10.71亿,4.9,13.31
601766,2012-06-30,6.58,19.19亿,5.8,6.16
601766,2012-09-30,10.55,28.52亿,8.28,1.25
601766,2012-12-31,13.36,40.09亿,12.07,3.76
601766,2013-03-31,2.44,8.12亿,3.08,24.24
601766,2013-06-30,4.39,14.61亿,13.01,23.83
601766,2013-09-30,7.49,25.10亿,11.02,11.99
601766,2013-12-31,12.01,41.65亿,8.21,3.88
601766,2014-03-31,2.09,7.66亿,6.8,5.66
601766,2014-06-30,5.5,43.98亿,36.52,200.91
601766,2014-09-30,10.47,79.45亿,50.19,216.51
601766,2014-12-31,13.79,108.15亿,20.48,159.68
601766,2015-03-31,2.37,19.52亿,24.9,154.86
601766,2015-06-30,5.13,46.99亿,5.62,6.85
601766,2015-09-30,8.56,79.61亿,0.36,0.19
601766,2015-12-31,12.47,118.18亿,8.98,9.27
601766,2016-03-31,2.03,19.88亿,0.34,1.86
601766,2016-06-30,4.83,47.95亿,1.04,2.04
601766,2016-09-30,7.57,75.15亿,1.01,5.59
601766,2016-12-31,11.21,112.90亿,5.04,4.47
601766,2017-03-31,1.02,11.51亿,16.71,42.07
601766,2017-06-30,3.15,36.71亿,5.83,23.43
601766,2017-09-30,5.83,68.09亿,4.35,9.4
601766,2017-12-31,9.14,107.91亿,8.14,4.42
601766,2018-03-31,1.04,12.70亿,1.99,10.26
601766,2018-06-30,3.39,41.14亿,2.73,12.07
601766,2018-09-30,6.11,75.27亿,3.77,10.55
601766,2018-12-31,9.06,113.05亿,3.82,4.76
601766,2019-03-31,1.38,17.80亿,20.49,40.21
601766,2019-06-30,3.65,47.81亿,11.42,16.19
601766,2019-09-30,6.41,84.13亿,14.15,11.76
601766,2019-12-31,8.92,117.95亿,4.53,4.33
601766,2020-03-31,0.55,7.48亿,15.81,58.0
601766,2020-06-30,2.72,36.93亿,7.01,22.76
601766,2020-09-30,4.93,67.93亿,5.66,19.25
601766,2020-12-31,7.93,113.31亿,0.59,3.93
601766,2021-03-31,0.93,13.41亿,24.43,79.36
601766,2021-06-30,2.75,39.89亿,6.78,8.02
601766,2021-09-30,4.47,64.61亿,0.9,4.9
601766,2021-12-31,6.71,103.03亿,0.85,9.08
601766,2022-03-31,0.15,2.20亿,26.25,83.61
601766,2022-06-30,2.08,31.31亿,14.84,21.51
601766,2022-09-30,4.02,60.27亿,6.16,6.71
601766,2022-12-31,7.35,116.53亿,1.24,13.11
601766,2023-03-31,0.4,6.15亿,5.65,180.01
601766,2023-06-30,2.21,34.60亿,7.39,10.53
601766,2023-09-30,3.94,61.52亿,5.51,2.06
601766,2023-12-31,7.41,117.12亿,5.08,0.5
601766,2024-03-31,0.62,10.08亿,0.6,63.86
601766,2024-06-30,2.57,42.01亿,3.13,21.4
601766,2024-09-30,4.44,72.45亿,6.67,17.78
601766,2024-12-31,7.51,123.88亿,5.21,5.77
601766,2025-03-31,1.79,30.53亿,51.23,202.79
601766,2025-06-30,4.2,72.46亿,32.99,72.48
601766,2025-09-30,5.8,99.64亿,20.49,37.53
600958,2011-12-31,8.67,9.09亿,16.74,30.92
600958,2012-12-31,4.18,6.09亿,7.46,32.92
600958,2013-12-31,6.65,10.07亿,36.23,65.29
600958,2014-06-30,5.23,8.31亿,32.19,59.47
600958,2014-12-31,13.81,23.42亿,69.53,132.44
600958,2015-12-31,25.11,73.25亿,180.65,212.82
600958,2016-03-31,1.23,4.23亿,66.49,78.19
600958,2016-06-30,3.71,12.83亿,73.7,78.16
600958,2016-09-30,5.21,18.76亿,59.87,68.26
600958,2016-12-31,6.25,23.14亿,55.45,68.41
600958,2017-03-31,2.07,8.44亿,54.16,99.55
600958,2017-06-30,4.27,17.55亿,59.98,36.76
600958,2017-09-30,6.37,26.29亿,48.05,40.15
600958,2017-12-31,8.62,35.54亿,53.16,53.57
600958,2018-03-31,0.83,4.36亿,8.67,48.34
600958,2018-06-30,1.37,7.16亿,7.59,59.23
600958,2018-09-30,1.74,9.04亿,6.99,65.62
600958,2018-12-31,2.37,12.31亿,2.17,65.36
600958,2019-03-31,2.41,12.70亿,109.21,191.06
600958,2019-06-30,2.31,12.10亿,88.88,69.04
600958,2019-09-30,3.31,17.41亿,107.25,92.67
600958,2019-12-31,4.61,24.35亿,84.91,97.81
600958,2020-03-31,1.49,8.13亿,5.91,35.95
600958,2020-06-30,2.8,15.26亿,19.14,26.16
600958,2020-09-30,5.53,30.51亿,17.96,75.2
600958,2020-12-31,4.85,27.23亿,21.42,11.82
600958,2021-03-31,2.03,11.76亿,35.68,44.67
600958,2021-06-30,4.6,27.00亿,37.94,76.95
600958,2021-09-30,7.3,43.21亿,17.37,41.62
600958,2021-12-31,9.02,53.71亿,5.34,97.26
600958,2022-03-31,0.29,2.28亿,39.8,80.6
600958,2022-06-30,0.86,6.47亿,45.05,76.03
600958,2022-09-30,2.79,20.02亿,36.17,53.66
600958,2022-12-31,4.16,30.11亿,23.15,43.95
600958,2023-06-30,2.44,19.01亿,19.18,193.72
600958,2023-09-30,3.67,28.57亿,13.87,42.71
600958,2023-12-31,3.45,27.54亿,8.75,8.53
600958,2024-03-31,1.11,8.86亿,18.63,37.94
600958,2024-06-30,2.66,21.11亿,1.42,11.04
600958,2024-09-30,4.16,33.02亿,2.81,15.57
600958,2024-12-31,4.14,33.50亿,12.29,21.66
600958,2025-03-31,1.79,14.36亿,49.06,62.0
600958,2025-06-30,4.27,34.63亿,38.87,64.02
600958,2025-09-30,6.35,51.10亿,39.38,54.76
601398,2006-06-30,9.04,251.93亿,10.69,0.32
601398,2006-12-31,15.16,488.19亿,10.17,30.51
601398,2007-06-30,8.41,408.44亿,36.11,62.12
601398,2007-09-30,12.79,633.07亿,38.48,66.73
601398,2007-12-31,16.15,812.56亿,40.65,66.44
601398,2008-03-31,5.99,331.13亿,37.53,77.02
601398,2008-06-30,11.39,645.31亿,32.41,57.99
601398,2008-09-30,16.34,927.30亿,26.42,46.48
601398,2008-12-31,19.39,1107.66亿,21.21,36.32
601398,2009-03-31,5.67,351.53亿,4.02,6.16
601398,2009-06-30,10.4,663.13亿,4.29,2.76
601398,2009-09-30,15.76,999.08亿,2.19,7.74
601398,2009-12-31,20.14,1285.99亿,0.1,16.1
601398,2010-03-31,5.97,415.47亿,19.83,18.19
601398,2010-06-30,11.95,846.03亿,22.48,27.58
601398,2010-09-30,17.77,1272.16亿,22.97,27.33
601398,2010-12-31,22.79,1651.56亿,23.06,28.43
601398,2011-03-31,6.36,537.87亿,30.32,29.46
601398,2011-06-30,12.56,1094.81亿,28.06,29.41
601398,2011-09-30,18.8,1638.40亿,26.21,28.79
601398,2011-12-31,23.44,2082.65亿,24.79,26.1
601398,2012-03-31,6.2,613.35亿,15.11,14.03
601398,2012-06-30,12.16,1231.60亿,14.1,12.49
601398,2012-09-30,18.18,1856.02亿,14.14,13.28
601398,2012-12-31,23.02,2385.32亿,12.99,14.53
601398,2013-03-31,5.97,687.43亿,12.78,12.08
601398,2013-06-30,11.63,1383.47亿,12.48,12.33
601398,2013-09-30,17.25,2055.33亿,10.07,10.74
601398,2013-12-31,21.92,2626.49亿,9.81,10.11
601398,2014-03-31,5.57,733.02亿,10.07,6.63
601398,2014-06-30,10.89,1481.00亿,9.99,7.05
601398,2014-09-30,16.14,2204.64亿,10.56,7.26
601398,2014-12-31,19.96,2758.11亿,11.75,5.01
601398,2015-03-31,4.84,743.24亿,11.39,1.39
601398,2015-06-30,9.43,1490.21亿,8.47,0.62
601398,2015-09-30,13.95,2217.61亿,7.38,0.59
601398,2015-12-31,17.1,2771.31亿,5.88,0.48
601398,2016-03-31,4.28,747.64亿,7.02,0.59
601398,2016-06-30,8.42,1502.17亿,0.4,0.8
601398,2016-09-30,12.4,2227.92亿,1.31,0.46
601398,2016-12-31,15.24,2782.49亿,3.12,0.4
601398,2017-03-31,3.95,757.86亿,2.25,1.37
601398,2017-06-30,7.85,1529.95亿,1.25,1.85
601398,2017-09-30,11.65,2279.99亿,3.48,2.34
601398,2017-12-31,14.35,2860.49亿,7.49,2.8
601398,2018-03-31,3.85,788.02亿,4.05,3.98
601398,2018-06-30,7.67,1604.42亿,6.99,4.87
601398,2018-09-30,11.36,2396.27亿,7.71,5.1
601398,2018-12-31,13.79,2976.76亿,6.51,4.06
601398,2019-03-31,3.59,820.05亿,19.42,4.06
601398,2019-06-30,7.21,1679.31亿,14.32,4.67
601398,2019-09-30,10.73,2517.12亿,12.11,5.04
601398,2019-12-31,13.05,3122.24亿,10.52,4.89
601398,2020-03-31,3.36,844.94亿,3.62,3.04
601398,2020-06-30,5.85,1487.90亿,1.25,11.4
601398,2020-09-30,8.74,2286.75亿,2.9,9.15
601398,2020-12-31,11.95,3159.06亿,3.18,1.18
601398,2021-03-31,3.16,857.30亿,3.18,1.46
601398,2021-06-30,5.95,1634.73亿,4.31,9.87
601398,2021-09-30,8.86,2518.21亿,6.97,10.12
601398,2021-12-31,12.15,3483.38亿,6.81,10.27
601398,2022-03-31,3.06,901.45亿,6.52,5.15
601398,2022-06-30,5.63,1716.70亿,4.16,5.01
601398,2022-09-30,8.47,2665.66亿,0.1,5.86
601398,2022-12-31,11.43,3611.32亿,2.63,3.67
601398,2023-03-31,2.81,901.64亿,1.09,0.02
601398,2023-06-30,5.26,1737.44亿,2.35,1.21
601398,2023-09-30,7.92,2686.73亿,3.55,0.79
601398,2023-12-31,10.66,3639.93亿,3.73,0.79
601398,2024-03-31,2.52,876.53亿,3.41,2.78
601398,2024-06-30,4.77,1704.67亿,6.03,1.89
601398,2024-09-30,7.33,2690.25亿,3.82,0.13
601398,2024-12-31,9.88,3658.63亿,2.52,0.51
601398,2025-03-31,2.27,841.56亿,3.22,3.99
601398,2025-06-30,4.41,1681.03亿,1.57,1.39
601398,2025-09-30,6.98,2699.08亿,2.17,0.33
601698,2015-12-31,6.57,5.14亿,1.66,0.3
601698,2016-12-31,5.12,4.38亿,3.61,14.93
601698,2017-12-31,4.2,3.89亿,5.85,11.01
601698,2018-06-30,1.79,1.68亿,3.66,31.63
601698,2018-12-31,4.39,4.18亿,2.79,7.4
601698,2019-03-31,0.98,9621.33万,2.53,10.43
601698,2019-06-30,2.11,2.08亿,2.05,24.34
601698,2019-09-30,2.97,3.06亿,0.9,22.39
601698,2019-12-31,4.24,4.46亿,1.49,6.73
601698,2020-03-31,0.76,8668.44万,7.54,9.9
601698,2020-06-30,1.68,1.91亿,3.94,8.33
601698,2020-09-30,2.93,3.36亿,1.17,9.68
601698,2020-12-31,4.26,4.89亿,0.87,9.49
601698,2021-03-31,0.89,1.04亿,4.06,19.75
601698,2021-06-30,2.18,2.55亿,1.89,33.5
601698,2021-09-30,3.19,3.74亿,3.08,11.29
601698,2021-12-31,4.85,5.72亿,2.81,17.09
601698,2022-03-31,1.04,1.25亿,1.28,20.66
601698,2022-06-30,2.33,2.84亿,1.31,11.51
601698,2022-09-30,4.23,5.26亿,3.66,40.83
601698,2022-12-31,7.13,9.23亿,3.76,61.24
601698,2023-03-31,0.93,1.41亿,0.92,12.9
601698,2023-06-30,1.74,2.66亿,2.27,6.41
601698,2023-09-30,2.65,4.06亿,2.94,22.85
601698,2023-12-31,2.29,3.49亿,4.3,62.21
601698,2024-03-31,0.71,1.08亿,8.74,23.47
601698,2024-06-30,2.64,4.06亿,6.27,52.68
601698,2024-09-30,3.12,4.81亿,5.57,18.42
601698,2024-12-31,2.92,4.54亿,2.85,30.31
601698,2025-03-31,0.45,7044.41万,1.06,34.9
601698,2025-06-30,1.15,1.81亿,6.33,55.59
601698,2025-09-30,1.82,2.86亿,5.35,40.58
300347,2010-12-31,41.82,3170.93万,95.63,306.48
300347,2011-12-31,40.76,4779.18万,57.32,50.72
300347,2012-06-30,20.48,3220.50万,31.11,38.8
300347,2012-09-30,21.29,4637.94万,30.59,41.45
300347,2012-12-31,20.2,6774.85万,31.59,41.76
300347,2013-03-31,3.13,2192.35万,32.93,47.64
300347,2013-06-30,6.55,4625.82万,36.29,43.64
300347,2013-09-30,9.55,6732.65万,32.32,45.16
300347,2013-12-31,13.2,9405.65万,32.32,38.83
300347,2014-03-31,3.53,2675.61万,54.25,22.04
300347,2014-06-30,7.1,5422.05万,38.83,17.21
300347,2014-09-30,11.05,8481.88万,70.41,25.98
300347,2014-12-31,15.44,1.25亿,85.59,33.43
300347,2015-03-31,4.07,3587.96万,87.03,34.1
300347,2015-06-30,8.48,7592.45万,84.94,40.03
300347,2015-09-30,12.23,1.11亿,56.73,30.29
300347,2015-12-31,17.23,1.56亿,53.23,24.53
300347,2016-03-31,3.93,4020.96万,26.9,12.07
300347,2016-06-30,5.46,7815.20万,32.48,2.93
300347,2016-09-30,6.84,9966.86万,29.38,9.81
300347,2016-12-31,9.34,1.41亿,22.73,10.0
300347,2017-03-31,2.63,4338.24万,29.45,7.89
300347,2017-06-30,6.33,1.20亿,31.36,53.07
300347,2017-09-30,9.7,2.00亿,38.32,101.03
300347,2017-12-31,13.89,3.01亿,43.63,114.01
300347,2018-03-31,3.76,9590.44万,33.16,121.07
300347,2018-06-30,8.42,2.19亿,38.96,82.78
300347,2018-09-30,12.14,3.18亿,35.7,58.67
300347,2018-12-31,17.52,4.72亿,36.37,56.86
300347,2019-03-31,5.39,1.46亿,28.69,51.72
300347,2019-06-30,11.31,3.52亿,29.49,61.04
300347,2019-09-30,17.14,5.28亿,27.38,66.12
300347,2019-12-31,23.65,8.42亿,21.85,78.24
300347,2020-03-31,5.83,2.55亿,6.77,75.22
300347,2020-06-30,21.0,9.99亿,8.58,183.66
300347,2020-09-30,18.63,13.18亿,13.27,149.57
300347,2020-12-31,18.68,17.50亿,13.88,107.9
300347,2021-03-31,2.54,4.55亿,38.74,78.65
300347,2021-06-30,7.58,12.55亿,41.62,25.65
300347,2021-09-30,10.62,17.81亿,47.58,35.13
300347,2021-12-31,16.75,28.74亿,63.32,64.26
300347,2022-03-31,2.83,5.18亿,101.55,13.82
300347,2022-06-30,6.43,11.92亿,74.78,5.02
300347,2022-09-30,8.6,16.05亿,59.23,9.9
300347,2022-12-31,10.72,20.07亿,35.91,30.19
300347,2023-03-31,2.86,5.68亿,0.73,9.65
300347,2023-06-30,6.83,13.88亿,3.25,16.47
300347,2023-09-30,9.21,18.80亿,4.52,17.13
300347,2023-12-31,9.95,20.25亿,4.21,0.91
300347,2024-03-31,1.12,2.35亿,8.0,58.65
300347,2024-06-30,2.32,4.93亿,9.5,64.5
300347,2024-09-30,3.85,8.13亿,10.32,56.72
300347,2024-12-31,1.94,4.05亿,10.58,79.99
300347,2025-03-31,0.8,1.65亿,5.79,29.61
300347,2025-06-30,1.87,3.83亿,3.21,22.22
300347,2025-09-30,4.89,10.20亿,0.82,25.45
600547,2001-12-31,15.66,2615.63万,13.51,1.79
600547,2002-12-31,13.79,2675.50万,13.37,2.29
600547,2003-06-30,10.88,2388.30万,26.54,104.12
600547,2003-12-31,11.83,3749.04万,14.08,40.12
600547,2005-12-31,13.6,8744.56万,146.79,50.5
600547,2006-06-30,8.64,5542.43万,31.81,65.0
600547,2006-12-31,19.43,1.25亿,5.23,42.75
600547,2007-06-30,12.74,9260.92万,94.59,67.09
